TF_id,num_TFHit_input,inputRatio,bgRatio,pvalue,odds_ratio,padj,qvalue,rank,symbol,fullname,Second
AT5G08520,97,97/920,1779/31393,3.0055628040274173e-9,2.01739164046915,3.0506462460878283e-6,2.510928724470141e-9,398,MYBS2,NA,NA
AT2G01760,107,107/920,2035/31393,3.0974759108107517e-9,1.9485400762918361,3.1408405735621023e-6,2.5812299256756264e-9,399,ARR14,response regulator 14,RR14--response regulator 14
AT3G30530,122,122/920,2428/31393,3.1835482944548017e-9,1.8674504569303172,3.224934422282714e-6,2.6463245197655537e-9,400,ATBZIP42,basic leucine-zipper 42,bZIP42--basic leucine-zipper 42
AT4G26030,62,62/920,941/31393,3.1967894239364417e-9,2.4327297993640324,3.235150897023679e-6,2.6507044475283456e-9,401,NA,NA,NA
AT5G62470,133,133/920,2723/31393,3.27517473018129e-9,1.8192672112985642,3.3112016522132844e-6,2.708944273097709e-9,402,ATMYB96,MYB DOMAIN PROTEIN 96,"MYB96--myb domain protein 96,   MYBCOV1--NA"
AT5G49330,109,109/920,2089/31393,3.295558605769724e-9,1.9340772529043142,3.328514191827421e-6,2.7190402888794867e-9,403,ATMYB111,ARABIDOPSIS MYB DOMAIN PROTEIN 111,"MYB111--myb domain protein 111,   PFG3--PRODUCTION OF FLAVONOL GLYCOSIDES 3"
AT2G46130,118,118/920,2324/31393,3.3072282235349666e-9,1.8853304740337578,3.3369932775467814e-6,2.72191431763707e-9,404,ATWRKY43,WRKY DNA-BINDING PROTEIN 43,WRKY43--WRKY DNA-binding protein 43
AT1G32870,103,103/920,1935/31393,3.326607124881833e-9,1.9709172167323779,3.3532199818808875e-6,2.7311033803042205e-9,405,ANAC013,Arabidopsis NAC domain containing protein 13,"ANAC13--NAC domain protein 13,   NAC13--NAC domain protein 13"
AT4G37650,31,31/920,311/31393,3.6636383321091643e-9,3.760163051116767,3.6892838004339283e-6,3.000393461641126e-9,406,SGR7,SHOOT GRAVITROPISM 7,SHR--SHORT ROOT
AT4G23810,89,89/920,1586/31393,3.6830656357702895e-9,2.072964536083254,3.7051640295849114e-6,3.0088926876993147e-9,407,ATWRKY53,NA,WRKY53--NA
AT4G27950,103,103/920,1939/31393,3.706920013667529e-9,1.9663504120908453,3.725454613735867e-6,3.02095809937366e-9,408,CRF4,cytokinin response factor 4,NA
AT1G68320,84,84/920,1465/31393,3.9259244394957755e-9,2.1164875861732755,3.941628137253759e-6,3.191613389076639e-9,409,AtMYB62,myb domain protein 62,"BW62B--NA,   BW62C--NA,   MYB62--myb domain protein 62"
AT5G10510,99,99/920,1845/31393,4.619286107187571e-9,1.9839346122977835,4.633143965509134e-6,3.74612836741431e-9,410,AIL6,AINTEGUMENTA-like 6,PLT3--PLETHORA 3
AT3G57230,116,116/920,2287/31393,4.855994502868401e-9,1.8808997846985318,4.865706491874138e-6,3.928511367892318e-9,411,AGL16,AGAMOUS-like 16,NA
AT1G03800,87,87/920,1547/31393,5.054264267177791e-9,2.0754486462197668,5.059318531444969e-6,4.07898754571994e-9,412,ATERF10,ARABIDOPSIS THALIANA RF DOMAIN PROTEIN 10,ERF10--ERF domain protein 10
AT1G68150,106,106/920,2029/31393,5.211799743098065e-9,1.9333178060770313,5.211799743098065e-6,4.195940471138272e-9,413,ATWRKY9,NA,WRKY9--WRKY DNA-binding protein 9
AT1G19000,71,71/920,1163/31393,5.5181367813900955e-9,2.250027282458302,5.512618644608706e-6,4.431836907758953e-9,414,NA,NA,NA
AT5G57390,15,15/920,77/31393,5.852522253664887e-9,8.129067531492469,5.840817209157557e-6,4.689069034562831e-9,415,AIL5,AINTEGUMENTA-like 5,"CHO1--CHOTTO 1,   EMK--EMBRYOMAKER,   PLT5--PLETHORA 5"
AT1G25330,143,143/920,3022/31393,5.9362702781963896e-9,1.7639149549997113,5.9184614673618e-6,4.74473525841418e-9,416,CES,CESTA,HAF--HALF FILLED
AT2G03340,107,107/920,2061/31393,6.106393073820911e-9,1.9208786958161181,6.081967501525627e-6,4.869006467734899e-9,417,WRKY3,WRKY DNA-binding protein 3,NA
AT3G02990,83,83/920,1459/31393,6.9787494729122035e-9,2.0968545007571167,6.943855725547642e-6,5.5512779898165245e-9,418,ATHSFA1E,heat shock transcription factor A1E,HSFA1E--heat shock transcription factor A1E
AT3G13960,33,33/920,356/31393,7.135893135660268e-9,3.472499503932538,7.093077776846307e-6,5.662731426269783e-9,419,AtGRF5,growth-regulating factor 5,GRF5--growth-regulating factor 5
AT1G19220,54,54/920,784/31393,7.63979841511611e-9,2.5406467223599356,7.586319826210297e-6,6.048173745300252e-9,420,ARF11,AUXIN RESPONSE FACTOR11,"ARF19--auxin response factor 19,   IAA22--indole-3-acetic acid inducible 22"
AT4G31610,91,91/920,1663/31393,8.153824593868894e-9,2.018062234320833,8.088593997117943e-6,6.4397783312622496e-9,421,ATREM1,REPRODUCTIVE MERISTEM 1,"REM1--REPRODUCTIVE MERISTEM 1,   REM34--reproductive meristem 34"
AT1G22810,90,90/920,1640/31393,8.660064563216292e-9,2.0233137979630564,8.582123982147345e-6,6.823392102534164e-9,422,AtERF019,NA,ERF019--NA
AT4G02590,95,95/920,1772/31393,1.0173487725050491e-8,1.9772348438868317,1.0071752847799986e-5,7.996890469454581e-9,423,UNE12,unfertilized embryo sac 12,NA
AT1G70510,47,47/920,640/31393,1.0353992643108111e-8,2.7126004589277497,1.0240098724033922e-5,8.119581494890204e-9,424,ATK1,ARABIDOPSIS THALIANA KN 1,KNAT2--KNOTTED-like from Arabidopsis thaliana 2
AT1G68880,64,64/920,1019/31393,1.1142045797371167e-8,2.3107658848804187,1.1008341247802712e-5,8.717012300296265e-9,425,AtbZIP,basic leucine-zipper 8,bZIP--basic leucine-zipper 8
AT1G02340,27,27/920,256/31393,1.1190686973158259e-8,3.992868586203495,1.1045208042507202e-5,8.734515067077748e-9,426,FBI1,NA,"HFR1--LONG HYPOCOTYL IN FAR-RED,   REP1--REDUCED PHYTOCHROME SIGNALING 1,   RSF1--REDUCED SENSITIVITY TO FAR-RED LIGHT 1"
AT1G33760,88,88/920,1599/31393,1.1259751076463259e-8,2.0272647603909464,1.1102114561392773e-5,8.767838952983682e-9,427,ERF022,ETHYLENE RESPONSE FACTOR022,NA
AT2G33810,109,109/920,2138/31393,1.1442505003742615e-8,1.8841645568334198,1.1270867428686475e-5,8.889329237720604e-9,428,SPL3,squamosa promoter binding protein-like 3,NA
AT1G72570,17,17/920,106/31393,1.270411771612355e-8,6.426139144144488,1.2500851832665573e-5,9.846431563195991e-9,429,NA,NA,NA
AT5G22570,101,101/920,1936/31393,1.3362909197700826e-8,1.9245968197892427,1.3135739741339912e-5,1.0332947228454707e-8,430,ATWRKY38,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 38,WRKY38--WRKY DNA-binding protein 38
AT4G36160,86,86/920,1556/31393,1.3790455656521032e-8,2.0344397388664874,1.3542227454703654e-5,1.0638808598128173e-8,431,ANAC076,NAC domain containing protein 76,"NAC076--NAC domain containing protein 76,   VND2--VASCULAR-RELATED NAC-DOMAIN 2"
AT1G68840,103,103/920,1994/31393,1.56661678965912e-8,1.9055283722617964,1.5368510706555966e-5,1.2057872281519846e-8,432,AtRAV2,NA,"EDF2--ETHYLENE RESPONSE DNA BINDING FACTOR 2,   RAP2.8--RELATED TO AP2 8,   RAV2--related to ABI3/VP1 2,   TEM2--TEMPRANILLO 2"
AT5G42630,85,85/920,1536/31393,1.593111675232506e-8,2.0360065455436596,1.561249441727856e-5,1.2233478799418204e-8,433,ATS,ABERRANT TESTA SHAPE,KAN4--KANADI 4
AT2G47260,62,62/920,983/31393,1.6292381680579e-8,2.318502825851589,1.595024166528684e-5,1.2482066610121007e-8,434,ATWRKY23,WRKY DNA-BINDING PROTEIN 23,WRKY23--WRKY DNA-binding protein 23
AT2G42380,24,24/920,211/31393,1.68078751250654e-8,4.337412714507737,1.6438101872313964e-5,1.2847398802492519e-8,435,ATBZIP34,NA,BZIP34--NA
AT5G20510,39,39/920,485/31393,1.6905950732708335e-8,2.9801404340412367,1.6517113865856042e-5,1.2892726189508073e-8,436,AL5,alfin-like 5,NA
AT4G21330,122,122/920,2504/31393,1.867425114015272e-8,1.8028830073577915,1.8226069112789057e-5,1.420240996117537e-8,437,DYT1,DYSFUNCTIONAL TAPETUM 1,NA
AT5G13080,126,126/920,2612/31393,1.8708738535322743e-8,1.7864658295480094,1.8241020071939675e-5,1.420240996117537e-8,438,ATWRKY75,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 75,WRKY75--WRKY DNA-binding protein 75
AT4G01500,107,107/920,2106/31393,1.8932899162538994e-8,1.8747160506707163,1.8440643784312982e-5,1.4339838203973153e-8,439,NGA4,NGATHA4,NA
AT4G16750,107,107/920,2107/31393,1.9403229964563638e-8,1.8737139946195656,1.8879342755520418e-5,1.4662668098221385e-8,440,ERF39,Ethylene-responsive transcription factor 39,NA
AT5G07310,142,142/920,3053/31393,1.9969502214716575e-8,1.7280927004545243,1.9410356152704512e-5,1.5056370717445034e-8,441,ERF115,ETHYLENE RESPONSE FACTOR 115,NA
AT1G72830,22,22/920,182/31393,2.179477154210119e-8,4.64067267006608,2.1162723167380256e-5,1.6395388094453948e-8,442,ATHAP2C,NA,"HAP2C--NA,   NF-YA3--nuclear factor Y, subunit A3"
AT1G73360,53,53/920,787/31393,2.223960868902913e-8,2.47657814656067,2.1572420428358255e-5,1.6692257086009443e-8,443,AtEDT1,NA,"ATHDG11--HOMEODOMAIN GLABROUS 11,   EDT1--ENHANCED DROUGHT TOLERANCE 1,   HDG11--homeodomain GLABROUS 11"
AT4G26640,93,93/920,1751/31393,2.2959771046254674e-8,1.9543519193692676,2.224801814382078e-5,1.7193972686665942e-8,444,AtWRKY20,NA,WRKY20--NA
AT5G11060,90,90/920,1675/31393,2.3182596806910496e-8,1.9762500587786727,2.244075370908936e-5,1.7321827951230876e-8,445,KNAT4,KNOTTED1-like homeobox gene 4,NA
AT4G40060,39,39/920,491/31393,2.3565734989360537e-8,2.9399982475864688,2.278806573471164e-5,1.7568625300364077e-8,446,ATHB-16,NA,"ATHB16--homeobox protein 16,   HB16--homeobox protein 16"
AT1G68640,69,69/920,1159/31393,2.454349032280178e-8,2.185745953555077,2.370901165182652e-5,1.8256623114835772e-8,447,PAN,PERIANTHIA,TGA8--TGACG sequence-specific binding protein 8
AT5G17430,49,49/920,702/31393,2.5170842473621116e-8,2.568964485708249,2.428986298704438e-5,1.8681484648390674e-8,448,BBM,BABY BOOM,PLT4--PLETHORA4
AT5G66700,36,36/920,433/31393,2.573743643298436e-8,3.084955861452401,2.4810888721396925e-5,1.905946016473786e-8,449,ATHB53,ARABIDOPSIS THALIANA HOMEOBOX 53,"HB-8--HOMEOBOX-8,   HB53--homeobox 53"
AT5G25390,147,147/920,3205/31393,2.5939352843330356e-8,1.7048197396843114,2.497959678812713e-5,1.9166299600905204e-8,450,SHN3,shine3,NA
AT5G11590,84,84/920,1528/31393,2.6064870435214115e-8,2.0198775153058603,2.5074405358675978e-5,1.9216340176737677e-8,451,TINY2,TINY2,NA
AT4G21340,64,64/920,1043/31393,2.6586812829096047e-8,2.2524453118495433,2.55499271287613e-5,1.9557777136447866e-8,452,B70,NA,NA
AT4G25410,56,56/920,859/31393,2.6982209883755773e-8,2.3947190956619653,2.5902921488405543e-5,1.980482292792228e-8,453,NA,NA,NA
AT1G54330,102,102/920,1991/31393,2.798416789334862e-8,1.8868648937985977,2.6836817009721326e-5,2.0495012829379768e-8,454,ANAC020,NAC domain containing protein 20,NAC020--NAC domain containing protein 20
AT5G49300,82,82/920,1483/31393,3.0081593578627486e-8,2.030455463129045,2.881816664832513e-5,2.1982702999766236e-8,455,GATA16,GATA transcription factor 16,NA
AT5G53660,36,36/920,436/31393,3.067966426282644e-8,3.061515688835576,2.9360438699524905e-5,2.2370588524977614e-8,456,AtGRF7,growth-regulating factor 7,GRF7--growth-regulating factor 7
AT3G61850,28,28/920,287/31393,3.2891987145683414e-8,3.6612242677473557,3.1444739711273346e-5,2.393125979417885e-8,457,DAG1,dof affecting germination 1,NA
AT1G22070,104,104/920,2051/31393,3.382199309089641e-8,1.8673517990017088,3.230000340180607e-5,2.4554176206818896e-8,458,TGA3,TGA1A-related gene 3,NA
AT1G17950,91,91/920,1715/31393,3.441882315141111e-8,1.9499483272880045,3.28355572864462e-5,2.493302548549933e-8,459,ATMYB52,MYB DOMAIN PROTEIN 52,"BW52--NA,   MYB52--myb domain protein 52"
AT3G51910,45,45/920,623/31393,3.474763444872085e-8,2.65982350191613,3.3114495629630966e-5,2.5116496639564523e-8,460,AT-HSFA7A,ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR  A7A,HSFA7A--heat shock transcription factor  A7A
AT2G46310,80,80/920,1441/31393,3.777830836641635e-8,2.0370951796445045,3.596494956482836e-5,2.7247912216558424e-8,461,CRF5,cytokinin response factor 5,NA
AT1G23380,55,55/920,845/31393,3.793550353741677e-8,2.3889442585946137,3.6076663864083346e-5,2.730206693980752e-8,462,KNAT6,KNOTTED1-like homeobox gene 6,"KNAT6L--NA,   KNAT6S--NA"
AT3G13040,109,109/920,2188/31393,3.823459783038186e-8,1.8354715723348014,3.6322867938862764e-5,2.745789153045781e-8,463,gammaMYB2,NA,NA
AT5G65050,63,63/920,1035/31393,4.5878929089064585e-8,2.231117235033985,4.353910370552229e-5,3.2874492750811214e-8,464,AGL31,AGAMOUS-like 31,MAF2--MADS AFFECTING FLOWERING 2
AT5G47660,69,69/920,1178/31393,4.597485452369088e-8,2.1467456469103783,4.358416208845895e-5,3.2874492750811214e-8,465,NA,NA,NA
AT5G18560,103,103/920,2042/31393,5.1426705800810104e-8,1.855287889519709,4.870109039336717e-5,3.669394780851794e-8,466,PUCHI,NA,NA
AT5G65060,63,63/920,1039/31393,5.27334982586355e-8,2.221663230122851,4.988588935266919e-5,3.7545799081362534e-8,467,AGL70,AGAMOUS-like 70,"FCL3--NA,   MAF3--MADS AFFECTING FLOWERING 3"
AT1G51600,113,113/920,2309/31393,5.3293960955907685e-8,1.8029750761449106,5.036279310333276e-5,3.786376499538313e-8,468,GATA28,GATA TRANSCRIPTION FACTOR 28,"TIFY2A--NA,   ZML2--ZIM-LIKE 2"
AT1G31050,64,64/920,1065/31393,5.7152529636022006e-8,2.2012503148791054,5.3951987976404774e-5,4.0518584443448436e-8,469,NA,NA,NA
AT5G05410,87,87/920,1636/31393,6.392539347639193e-8,1.9501694186698486,6.028164604823759e-5,4.5223815597660246e-8,470,DREB2,DEHYDRATION-RESPONSIVE ELEMENT BINDING PROTEIN 2,DREB2A--DRE-binding protein 2A
AT3G50060,101,101/920,1999/31393,6.480268464841273e-8,1.8566842445272222,6.104412893880479e-5,4.574711814351854e-8,471,MYB77,myb domain protein 77,NA
AT3G21175,103,103/920,2052/31393,6.536451549164688e-8,1.8449274028193057,6.150800907763972e-5,4.6045977544433454e-8,472,GATA24,GATA TRANSCRIPTION FACTOR 24,"TIFY2B--NA,   ZML1--ZIM LIKE 1,   ZML1--ZIM-like 1"
AT4G18880,115,115/920,2372/31393,6.56060183779227e-8,1.7858922957596486,6.166965727524734e-5,4.6118395582789214e-8,473,AT-HSFA4A,ARABIDOPSIS THALIANA HEAT SHOCK TRANSCRIPTION FACTOR  A4A,HSF A4A--heat shock transcription factor  A4A
AT2G22200,79,79/920,1436/31393,6.741455922233663e-8,2.015441100977648,6.33022711097741e-5,4.72897488215758e-8,474,NA,NA,NA
AT1G26680,55,55/920,860/31393,6.78862758224398e-8,2.343259315204456,6.367732672144854e-5,4.752039307570786e-8,475,NA,NA,NA
AT1G52880,80,80/920,1462/31393,6.933400571912467e-8,2.0046972735772584,6.496596335881981e-5,4.843184223027091e-8,476,ANAC018,Arabidopsis NAC domain containing protein 18,"ATNAM--NA,   NAM--NO APICAL MERISTEM,   NARS2--NAC-REGULATED SEED MORPHOLOGY 2"
AT5G37020,67,67/920,1143/31393,7.053253037172379e-8,2.1458193974546305,6.601844842793346e-5,4.9165757544230934e-8,477,ARF8,auxin response factor 8,ATARF8--NA
AT5G01900,59,59/920,954/31393,7.206503955708925e-8,2.2646418632461707,6.738081198587846e-5,5.012892395969075e-8,478,ATWRKY62,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 62,WRKY62--WRKY DNA-binding protein 62
AT1G34190,102,102/920,2031/31393,7.428980808612257e-8,1.8449933511731516,6.938668075243847e-5,5.1568603734103874e-8,479,anac017,NAC domain containing protein 17,"NAC017--NAC domain containing protein 17,   RAO2--regulators of aox1a 2"
AT5G61590,55,55/920,863/31393,7.610047159856519e-8,2.334324895754865,7.100174000146132e-5,5.271543084692276e-8,480,DEWAX,Decrease Wax Biosynthesis,ERF107--NA
AT1G10480,64,64/920,1075/31393,8.01473240077508e-8,2.1788469874169634,7.469730597522373e-5,5.528835110493181e-8,481.5,ZFP5,zinc finger protein 5,NA
AT3G30210,64,64/920,1075/31393,8.01473240077508e-8,2.1788469874169634,7.469730597522373e-5,5.528835110493181e-8,481.5,ATMYB121,NA,MYB121--myb domain protein 121
AT1G28370,108,108/920,2194/31393,8.13813754921631e-8,1.809893120404235,7.568467920771168e-5,5.602341066489488e-8,483,ATERF11,ERF DOMAIN PROTEIN 11,ERF11--ERF domain protein 11
AT1G74660,57,57/920,911/31393,8.177902957900629e-8,2.290537382506962,7.597271847889684e-5,5.6180841601280146e-8,484,MIF1,mini zinc finger 1,NA
AT5G04150,26,26/920,264/31393,8.3678100241987e-8,3.6947310832190223,7.765327702456393e-5,5.736694501125912e-8,485,BHLH101,NA,NA
AT5G26170,97,97/920,1905/31393,8.435383889068953e-8,1.8686672778590516,7.819600865166919e-5,5.7711216936531404e-8,486,ATWRKY50,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 50,WRKY50--WRKY DNA-binding protein 50
AT4G36990,103,103/920,2063/31393,8.483788302331439e-8,1.8338825623872932,7.855987967958913e-5,5.792319528799186e-8,487,AT-HSFB1,ARABIDOPSIS THALIANA CLASS B HEAT SHOCK FACTOR B1,"ATHSF4--ARABIDOPSIS THALIANA HEAT SHOCK FACTOR 4,   HSF4--heat shock factor 4,   HSFB1--CLASS B HEAT SHOCK FACTOR B1,   TBF1--TL1-binding transcription factor 1"
AT3G46130,40,40/920,537/31393,8.888745711139068e-8,2.741385810125734,8.222089782803637e-5,6.049260145028442e-8,488,ATMYB48,myb domain protein 48,"ATMYB48-1--NA,   ATMYB48-2--NA,   ATMYB48-3--NA,   MYB48--myb domain protein 48"
AT1G18960,70,70/920,1223/31393,8.896505897500476e-8,2.0940450293692794,8.222089782803637e-5,6.049260145028442e-8,489,NA,NA,NA
AT5G51870,68,68/920,1175/31393,9.077615018745879e-8,2.1171447437714246,8.378638662302446e-5,6.159810191291845e-8,490,AGL71,AGAMOUS-like 71,NA
AT2G46680,61,61/920,1008/31393,9.243335962291636e-8,2.21401788170517,8.522355757232889e-5,6.259489220900141e-8,491,ATHB-7,homeobox 7,"ATHB7--ARABIDOPSIS THALIANA HOMEOBOX 7,   HB-7--homeobox 7"
AT3G01080,63,63/920,1056/31393,9.425481876464669e-8,2.1824386720071787,8.680868808223961e-5,6.369863260009151e-8,492,ATWRKY58,WRKY DNA-BINDING PROTEIN 58,WRKY58--WRKY DNA-binding protein 58
AT1G53910,91,91/920,1755/31393,9.800070162070552e-8,1.9004665905401301,9.016064549104908e-5,6.609580788820403e-8,493,ERF74,ETHYLENE RESPONSE FACTOR 74,RAP2.12--related to AP2 12
AT2G21900,82,82/920,1525/31393,9.873660262433356e-8,1.9685201467401088,9.073893781176254e-5,6.645732868945527e-8,494,ATWRKY59,NA,WRKY59--WRKY DNA-binding protein 59
AT1G49950,34,34/920,418/31393,1.0565815719271692e-7,3.0067130421533137,9.699418830291413e-5,7.097239851834015e-8,495,ATTRB1,TELOMERE REPEAT BINDING FACTOR 1,TRB1--telomere repeat binding factor 1
AT2G16720,67,67/920,1157/31393,1.1066831075747419e-7,2.117284793566763,1.0148284096460384e-4,7.418793009447615e-8,496,ATMYB7,ARABIDOPSIS THALIANA MYB DOMAIN PROTEIN 7,"ATY49--NA,   MYB7--myb domain protein 7"
AT1G68670,80,80/920,1479/31393,1.1189063538724158e-7,1.9791848182333562,1.0249182201471329e-4,7.485641099850668e-8,497,HHO2,NA,"NIGT1.2--NITRATE-INDUCIBLE, GARP-TYPE TRANSCRIPTIONAL REPRESSOR 1/HYPERSENSITIVE TO LOW Pi-ELICITED PRIMARY ROOT SHORTENING 1.2"
AT4G32890,57,57/920,920/31393,1.1347142100995935e-7,2.266203998938398,1.038263502241128e-4,7.576154113616763e-8,498,GATA9,GATA transcription factor 9,NA
AT5G65080,64,64/920,1086/31393,1.1546831721786954e-7,2.1543973796549296,1.0553804193713275e-4,7.694031157302929e-8,499,AGL68,AGAMOUS-like 68,MAF5--MADS AFFECTING FLOWERING 5
AT1G64000,73,73/920,1306/31393,1.1800459341165393e-7,2.0438087667760994,1.0773819378484004e-4,7.847305461874987e-8,500,ATWRKY56,NA,WRKY56--WRKY DNA-binding protein 56
AT3G63350,26,26/920,269/31393,1.216048449006433e-7,3.6174833708090572,1.109036185493867e-4,8.070581023845087e-8,501,AT-HSFA7B,NA,HSFA7B--HEAT SHOCK TRANSCRIPTION FACTOR  A7B
AT2G06020,25,25/920,253/31393,1.3851306585761778e-7,3.7055046236949583,1.261854029962898e-4,9.174421194752572e-8,502,NA,NA,NA
AT1G18860,85,85/920,1616/31393,1.4615933213133907e-7,1.9243308595570352,1.3300499223951857e-4,9.661625831743586e-8,503,ATWRKY61,WRKY DNA-BINDING PROTEIN 61,WRKY61--WRKY DNA-binding protein 61
AT4G23550,71,71/920,1265/31393,1.5157702512170155e-7,2.0506378739385176,1.377835158356267e-4,9.999873185112254e-8,504,ATWRKY29,NA,WRKY29--NA
AT4G31550,114,114/920,2384/31393,1.533262296132447e-7,1.7572308169504958,1.3922021648882617e-4,1.009524185077304e-7,505,ATWRKY11,NA,WRKY11--WRKY DNA-binding protein 11
AT4G05100,77,77/920,1415/31393,1.5435221671503204e-7,1.9888867193483877,1.3999746056053407e-4,1.0142709892835603e-7,506,AtMYB74,myb domain protein 74,MYB74--myb domain protein 74
AT3G49530,71,71/920,1266/31393,1.5617763204037427e-7,2.0488519937583574,1.4149693462857908e-4,1.0242418669314485e-7,507,ANAC062,NAC domain containing protein 62,"NAC062--NAC domain containing protein 62,   NTL6--NTM1 (NAC WITH TRANSMEMBRANE MOTIF 1)-LIKE 6"
AT4G34410,116,116/920,2442/31393,1.657904500263514e-7,1.7458781964375947,1.5004035727384803e-4,1.0834606115335406e-7,508,ERF109,ethylene response factor 109,RRTF1--redox responsive transcription factor 1
AT3G24310,51,51/920,792/31393,1.6585908308889392e-7,2.354708250105707,1.5004035727384803e-4,1.0834606115335406e-7,509,ATMYB71,MYB DOMAIN PROTEIN 71,MYB305--myb domain protein 305
AT4G17785,87,87/920,1680/31393,2.0199995670268745e-7,1.8934550219304607,1.8240596090252678e-4,1.316960502032227e-7,510,MYB39,myb domain protein 39,NA
AT2G01060,52,52/920,821/31393,2.0948524635158156e-7,2.3139417284878387,1.8895569220912656e-4,1.363088931739743e-7,511,NA,NA,NA
AT3G51960,38,38/920,513/31393,2.1412915979951185e-7,2.7207560655104097,1.929303729793602e-4,1.3905848756511266e-7,512,ATBZIP24,basic leucine zipper 24,BZIP24--basic leucine zipper 24
AT2G29660,44,44/920,643/31393,2.2592312628755724e-7,2.5047796130924858,2.0333081365880152e-4,1.4643165592712043e-7,513,NA,NA,NA
AT3G25790,73,73/920,1332/31393,2.515069614774156e-7,1.9998259685442576,2.2610475836819664e-4,1.6269662391291964e-7,514,HHO1,HRS1 homologue 1,"NIGT1.3--NITRATE-INDUCIBLE, GARP-TYPE TRANSCRIPTIONAL REPRESSOR 1/HYPERSENSITIVE TO LOW Pi-ELICITED PRIMARY ROOT SHORTENING 1.3"
