gene_id,withPeakN,sumRP,RP_rank,log2FoldChange,padj,diff_rank,rankProduct,rankOf_rankProduct,gene_category,symbol,fullname,Second
AT3G19590,1,0.6390664076963981,2143,-0.0010613816326863817,0.9999650917215911,5030.5,10780361.5,2435,static,BUB3.1,BUB (BUDDING UNINHIBITED BY BENZYMIDAZOL)  3.1,NA
AT3G54200,2,0.6379554247894899,2148,0.001842278528570282,0.9999650917215911,5030.5,10805514,2436,static,NA,NA,NA
AT1G68770,3,1.1633214683787445,928,0,NA,11644,10805632,2437,static,NA,NA,NA
AT2G41230,2,0.6375500879617054,2150,0.03011564915912998,0.9999650917215911,5030.5,10815575,2438,static,ARL2,ARGOS-Like2,OSR1--ORGAN SIZE RELATED 1
AT3G03450,1,0.6375112546624078,2151,-8.79217622318606e-4,0.9999650917215911,5030.5,10820605.5,2439,static,RGL2,RGA-like 2,NA
AT1G29600,1,0.6369536978617514,2153,0.008535719417127738,0.9999650917215911,5030.5,10830666.5,2440,static,NA,NA,NA
AT1G53850,1,0.6357396300902503,2154,-2.2893344374022735e-4,0.9999650917215911,5030.5,10835697,2441,static,ATPAE1,ARABIDOPSIS 20S PROTEASOME ALPHA SUBUNIT E1,PAE1--20S proteasome alpha subunit E1
AT2G29450,2,0.6357313916506032,2155,7.277085245529374e-4,0.9999650917215911,5030.5,10840727.5,2442,static,AT103-1A,NA,"ATGSTU1--ARABIDOPSIS THALIANA GLUTATHIONE S-TRANSFERASE TAU  1,   ATGSTU5--glutathione S-transferase tau  5,   GSTU5--glutathione S-transferase tau  5"
AT5G41600,1,0.635660082045936,2157,-3.0861790452371127e-4,0.9999650917215911,5030.5,10850788.5,2443,static,BTI3,VIRB2-interacting protein 3,RTNLB4--Reticulan like protein B4
AT3G13276,2,0.634405180830285,2158,0.005811854644964468,0.9999650917215911,5030.5,10855819,2444,static,NA,NA,NA
AT5G62090,1,0.6341863579172089,2160,-0.001061844100794398,0.9999650917215911,5030.5,10865880,2445,static,SLK2,SEUSS-like 2,NA
AT5G65920,2,0.6339047283013692,2162,0.0031597268055537212,0.9999650917215911,5030.5,10875941,2446,static,PUB31,NA,NA
AT1G79110,7,0.6321365928419179,2166,0.015699458718313748,0.9999650917215911,5030.5,10896063,2447,static,BRG2,BOI-related gene 2,NA
AT5G03320,2,0.6317219596241825,2167,3.7219011693236613e-4,0.9999650917215911,5030.5,10901093.5,2448,static,PCRK2,PATTERN-TRIGGERED IMMUNITY COMPROMISED RECEPTOR-LIKE CYTOPLASMIC KINASE 2,NA
AT3G47833,2,0.6316958851380396,2168,0.0014764126831187361,0.9999650917215911,5030.5,10906124,2449,static,SDH7,succinate dehydrogenase 7,SDH7A--succinate dehydrogenase 7A
AT3G62310,1,0.6316270149288418,2169,0.0010230177865679698,0.9999650917215911,5030.5,10911154.5,2450,static,NA,NA,NA
AT5G24230,1,0.6315124169624036,2170,0.004469694843353879,0.9999650917215911,5030.5,10916185,2451,static,NA,NA,NA
AT4G26690,1,0.6309736352953325,2172,0.0012035388365698445,0.9999650917215911,5030.5,10926246,2452,static,GDPDL3,Glycerophosphodiester phosphodiesterase (GDPD) like 3,"GPDL2--GLYCEROPHOSPHODIESTERASE-LIKE 2,   MRH5--MUTANT ROOT HAIR 5,   SHV3--SHAVEN 3"
AT2G23980,1,0.6305709416936177,2173,2.2753273829327064e-4,0.9999650917215911,5030.5,10931276.5,2453,static,ATCNGC6,cyclic nucleotide-gated channel 6,CNGC6--cyclic nucleotide-gated channel 6
AT5G06680,1,0.6301852237534454,2175,-3.8329574319083995e-4,0.9999650917215911,5030.5,10941337.5,2454,static,ATGCP3,ARABIDOPSIS THALIANA GAMMA TUBULIN COMPLEX PROTEIN 3,"ATSPC98--SPINDLE POLE BODY COMPONENT 98,   GCP3--GAMMA TUBULIN COMPLEX PROTEIN 3,   SPC98--spindle pole body component 98"
AT3G13784,2,0.629315896843305,2177,0.06517602990084644,0.9999650917215911,5030.5,10951398.5,2455,static,AtcwINV5,cell wall invertase 5,CWINV5--cell wall invertase 5
AT5G66180,1,0.6287707895513459,2179,6.476230260638997e-4,0.9999650917215911,5030.5,10961459.5,2456,static,AtTRM4g,NA,TRM4g--tRNA methyltransferase 4g
AT3G14780,1,0.004340552485166756,9933,0.04637253256616145,0.924374216253493,1104,10966032,2457,static,NA,NA,NA
AT4G21940,7,0.6284459153713843,2180,0.0037414630322300476,0.9999650917215911,5030.5,10966490,2458,static,CPK15,calcium-dependent protein kinase 15,NA
AT4G07235,1,0.6282200726568943,2182,0.013103466717862583,0.9999650917215911,5030.5,10976551,2459,static,NA,NA,NA
AT2G45210,2,0.6277411674579166,2184,0.009291623545966464,0.9999650917215911,5030.5,10986612,2460,static,SAG201,senescence-associated gene 201,SAUR36--SMALL AUXIN UPREGULATED 36
AT1G07620,3,0.6273270475384201,2185,-0.0131570054044001,0.9999650917215911,5030.5,10991642.5,2461,static,ATOBGM,NA,TRM32--TON1 Recruiting Motif 32
AT1G18350,1,0.0017384610226968485,11031,0.07677520595294114,0.7661504600297127,997,10997907,2462,static,ATMKK7,MAP kinase kinase 7,"BUD1--BUSHY AND DWARF 1,   MKK7--MAP kinase kinase 7,   MKK7--MAP KINASE KINASE7"
AT3G63030,5,0.626728669488743,2187,1.3666446918091582e-4,0.9999650917215911,5030.5,11001703.5,2463,static,MBD4,methyl-CPG-binding domain 4,NA
AT5G53510,6,0.6266916556843773,2188,-0.0065133635625391345,0.9999650917215911,5030.5,11006734,2464,static,ATOPT9,oligopeptide transporter 9,OPT9--oligopeptide transporter 9
AT3G45253,3,0.6262565770840423,2189,0.03081775813419376,0.9999650917215911,5030.5,11011764.5,2465,static,NA,NA,NA
AT2G30766,1,0.6262016067595183,2190,-0.006353134760573461,0.9999650917215911,5030.5,11016795,2466,static,FEP1,FE-UPTAKE-INDUCING PEPTIDE1,IMA3--IRONMAN 3
AT3G12630,4,0.6251012355518215,2191,8.291949537624557e-4,0.9999650917215911,5030.5,11021825.5,2467,static,SAP5,stress associated protein 5,NA
AT1G33260,1,0.00541446404944182,9618,-0.014723536644027474,0.9963984127697652,1146.5,11027037,2468,static,NA,NA,NA
AT5G56960,1,0.6239951882969055,2194,0.019968196956894765,0.9999650917215911,5030.5,11036917,2469,static,NA,NA,NA
AT1G21520,1,0.6237776745420166,2195,0.013568471239922985,0.9999650917215911,5030.5,11041947.5,2470,static,NA,NA,NA
AT4G12423,4,0.623625574934647,2196,-1.4318928913015596e-4,0.9999650917215911,5030.5,11046978,2471,static,NA,NA,NA
AT3G12560,1,0.6234123788089256,2197,-0.005072780404233595,0.9999650917215911,5030.5,11052008.5,2472,static,ATTBP2,TELOMERIC DNA-BINDING PROTEIN 2,TRFL9--TRF-like 9
AT3G01185,3,0.623321357359014,2198,0.06348997018742461,0.9999650917215911,5030.5,11057039,2473,static,NA,NA,NA
AT5G15350,2,0.6232852822236618,2199,1.0614312422640346e-4,0.9999650917215911,5030.5,11062069.5,2474,static,AtENODL17,NA,ENODL17--early nodulin-like protein 17
AT2G15400,1,0.6220195624328497,2201,0.008065602909553328,0.9999650917215911,5030.5,11072130.5,2475,static,NRPE3B,NA,RBP36B--NA
AT5G54770,2,0.6216266805886695,2202,-4.5568805560281927e-4,0.9999650917215911,5030.5,11077161,2476,static,THI1,NA,"THI4--THIAMINE4,   TZ--THIAZOLE REQUIRING"
AT1G04683,5,1.1461044229618769,952,0.04733562085998509,NA,11644,11085088,2477,static,NA,NA,NA
AT1G05077,4,1.1442089520269199,953,-0.004993179552128044,NA,11644,11096732,2478,static,NA,NA,NA
AT2G16400,1,0.6207265999222462,2207,-0.00349312862112268,0.9999650917215911,5030.5,11102313.5,2479,static,BLH7,BEL1-like homeodomain 7,NA
AT2G30505,3,0.6190284256800045,2209,-1.9109515518523623e-4,0.9999650917215911,5030.5,11112374.5,2480,static,NA,NA,NA
AT1G73400,2,0.6175619793990136,2210,7.152575483985334e-4,0.9999650917215911,5030.5,11117405,2481,static,NA,NA,NA
AT3G50320,2,1.1437206509791853,955,-0.0032978250172240493,NA,11644,11120020,2482,static,NA,NA,NA
AT4G00490,1,0.6173437929556069,2211,2.1169287727313505e-4,0.9999650917215911,5030.5,11122435.5,2483,static,BAM2,beta-amylase 2,BMY9--BETA-AMYLASE 9
AT4G02930,1,0.617300030905234,2212,3.4763565475151614e-4,0.9999650917215911,5030.5,11127466,2484,static,NA,NA,NA
AT5G05850,1,0.6172973930811633,2213,0.002052699729869623,0.9999650917215911,5030.5,11132496.5,2485,static,PIRL1,plant intracellular ras group-related LRR 1,NA
AT4G31615,1,0.0023840750791059165,10672,0.03864258448876286,0.8353783406926915,1044,11141568,2486,static,REM35,reproductive meristem 35,NA
AT4G39700,2,0.6156856152495395,2215,0.008284039313885565,0.9999650917215911,5030.5,11142557.5,2487,static,NA,NA,NA
AT3G18080,1,0.6152959846452271,2216,2.5667141390914815e-4,0.9999650917215911,5030.5,11147588,2488,static,BGLU44,B-S glucosidase 44,NA
AT3G16240,1,0.6150051894405988,2217,0.014065519583669714,0.9999650917215911,5030.5,11152618.5,2489,static,AQP1,NA,"ATTIP2;1--NA,   DELTA-TIP--delta tonoplast integral protein,   DELTA-TIP1--NA,   TIP2;1--NA"
AT3G16780,1,0.6144157188305368,2218,-4.7410502978678484e-5,0.9999650917215911,5030.5,11157649,2490,static,RPL19B,Ribsomal Protein Like 19B,NA
AT5G16470,1,0.6132202902272763,2219,9.192016222228717e-4,0.9999650917215911,5030.5,11162679.5,2491,static,MBS2,METHYLENE BLUE SENSITIVITY 2,NA
AT1G63290,1,0.613112690120814,2220,6.950616752782472e-5,0.9999650917215911,5030.5,11167710,2492,static,NA,NA,NA
AT4G33550,2,0.6130026989911598,2222,0.009385790363189535,0.9999650917215911,5030.5,11177771,2493,static,NA,NA,NA
AT2G47010,1,0.002373688634911995,10676,-0.016959586273526974,0.8415467259050085,1047,11177772,2494,static,NA,NA,NA
AT3G03875,4,1.1383508887916451,960,-0.004747481463782113,NA,11644,11178240,2495,static,NA,NA,NA
AT1G14210,1,0.6128389438355581,2223,0.004153368578939649,0.9999650917215911,5030.5,11182801.5,2496,static,NA,NA,NA
AT5G41460,1,0.6108169253084776,2226,0.03829028055012299,0.9999650917215911,5030.5,11197893,2497,static,NA,NA,NA
AT1G03800,4,0.6107049616298432,2227,0.0058364193925050135,0.9999650917215911,5030.5,11202923.5,2498,static,ATERF10,ARABIDOPSIS THALIANA RF DOMAIN PROTEIN 10,ERF10--ERF domain protein 10
AT1G07240,2,0.6096902368536156,2228,0.011173795971129103,0.9999650917215911,5030.5,11207954,2499,static,UGT71C5,UDP-glucosyl transferase 71C5,NA
AT5G58630,7,0.6084775448552556,2231,0.016974988748656734,0.9999650917215911,5030.5,11223045.5,2500,static,TRM31,TON1 Recruiting Motif 31,NA
AT4G27654,2,0.6080608528440554,2232,-0.0035188161647000823,0.9999650917215911,5030.5,11228076,2501,static,NA,NA,NA
AT1G50020,1,0.6079643701220844,2233,-0.001263874749132557,0.9999650917215911,5030.5,11233106.5,2502,static,NA,NA,NA
AT1G05957,2,1.1340055819006931,965,0,NA,11644,11236460,2503,static,NA,NA,NA
AT4G27270,3,0.6071764169611928,2235,0.0024414395245773717,0.9999650917215911,5030.5,11243167.5,2504,static,NA,NA,NA
AT3G17430,1,0.6071195766953275,2236,-0.0014383974242303261,0.9999650917215911,5030.5,11248198,2505,static,NA,NA,NA
AT4G03150,2,0.6067638463714727,2238,-0.0012480805982773274,0.9999650917215911,5030.5,11258259,2506,static,NA,NA,NA
AT5G24090,1,0.6066158568384555,2239,0.00807987455264436,0.9999650917215911,5030.5,11263289.5,2507,static,ATCHIA,chitinase A,"CHIA--chitinase A,   LYS1--Lysozyme 1"
AT2G26450,1,0.6065035184769357,2240,0.00920107594748784,0.9999650917215911,5030.5,11268320,2508,static,NA,NA,NA
AT5G15130,1,0.6064885306498637,2241,0.00682760089787522,0.9999650917215911,5030.5,11273350.5,2509,static,ATWRKY72,ARABIDOPSIS THALIANA WRKY DNA-BINDING PROTEIN 72,WRKY72--WRKY DNA-binding protein 72
AT2G31730,1,0.6063797024288885,2242,0.002762812459149615,0.9999650917215911,5030.5,11278381,2510,static,NA,NA,NA
AT3G01180,3,0.6062766020629862,2243,-5.41730614413564e-4,0.9999650917215911,5030.5,11283411.5,2511,static,AtSS2,starch synthase 2,SS2--starch synthase 2
AT3G17800,2,0.6058341878546443,2244,4.467533816702094e-4,0.9999650917215911,5030.5,11288442,2512,static,NA,NA,NA
AT4G37295,2,0.6051401241697578,2245,7.155051085394338e-4,0.9999650917215911,5030.5,11293472.5,2513,static,PIPL3,MP-INDUCED SECRETED PEPTIDE-LIKE 3,TOLS2--TARGET OF LBD SIXTEEN 2
AT5G35580,1,0.6045779530662718,2246,7.99078237012261e-4,0.9999650917215911,5030.5,11298503,2514,static,PBL13,NA,NA
AT1G79120,6,0.6037691312362019,2248,0.0033308197813461987,0.9999650917215911,5030.5,11308564,2515,static,NA,NA,NA
AT3G05165,1,0.603596028931674,2249,0.004585077158689075,0.9999650917215911,5030.5,11313594.5,2516,static,NA,NA,NA
AT3G01230,3,0.6035119376852275,2250,0.008139821423926665,0.9999650917215911,5030.5,11318625,2517,static,NA,NA,NA
AT4G00280,3,0.6032002015795829,2252,0.049150218251689484,0.9999650917215911,5030.5,11328686,2518,static,NA,NA,NA
AT5G66730,1,0.6031730533325731,2253,-2.0353851851495958e-4,0.9999650917215911,5030.5,11333716.5,2519,static,ENY,ENHYDROUS,IDD1--INDETERMINATE DOMAIN 1
AT5G09085,1,1.124715722159111,974,0,NA,11644,11341256,2520,static,NA,NA,NA
AT3G57040,3,0.6030399650317468,2255,-0.008137499949347784,0.9999650917215911,5030.5,11343777.5,2521,static,ARR9,response regulator 9,ATRR4--RESPONSE REGULATOR 4
AT1G30360,1,0.602290017584401,2256,-2.1595301094066456e-4,0.9999650917215911,5030.5,11348808,2522,static,ERD4,early-responsive to dehydration 4,OSCA3.1--NA
AT3G61920,1,0.6022731486762226,2257,0.013823410725317477,0.9999650917215911,5030.5,11353838.5,2523,static,NA,NA,NA
AT2G25760,2,0.6019688806865598,2258,-1.9232196671211839e-4,0.9999650917215911,5030.5,11358869,2524,static,AEL1,Arabidopsis EL1-like 1,"MLK3--MUT9P-LIKE-KINASE 3,   PPK4--Photoregulatory Protein Kinase 4"
AT4G28560,1,0.6017471597393588,2259,0.0025142722642180083,0.9999650917215911,5030.5,11363899.5,2525,static,RIC7,ROP-interactive CRIB motif-containing protein 7,NA
AT5G19650,1,0.6012753562294234,2260,0.010002279248052812,0.9999650917215911,5030.5,11368930,2526,static,ATOFP8,NA,OFP8--ovate family protein 8
AT1G70420,1,0.6006696863539719,2261,0.023838524885692478,0.9999650917215911,5030.5,11373960.5,2527,static,NA,NA,NA
AT4G01400,1,0.600572783492784,2262,1.6802687222523886e-4,0.9999650917215911,5030.5,11378991,2528,static,MISF74,Mitochondrial Intron Splicing Factor 74,NA
AT4G00140,1,0.600371287753279,2263,0.005375629775345062,0.9999650917215911,5030.5,11384021.5,2529,static,EDA34,embryo sac development arrest 34,NA
AT4G00180,1,0.600254011500117,2264,-0.004157858104887601,0.9999650917215911,5030.5,11389052,2530,static,YAB3,YABBY3,NA
AT2G22821,1,0.5990657952578602,2265,0.0027364097880471453,0.9999650917215911,5030.5,11394082.5,2531,static,NA,NA,NA
AT4G29140,4,0.5987511705372355,2266,0.014382334268397272,0.9999650917215911,5030.5,11399113,2532,static,ABS3,Arabidopsis abnormal shoot3,"ADP1--ALTERED DEVELOPMENT PROGRAM 1,   ADS1--ACTIVATED DISEASE SUSCEPTIBILITY 1"
AT3G28180,1,0.5986926389919219,2267,-5.116537533204301e-5,0.9999650917215911,5030.5,11404143.5,2533,static,ATCSLC04,Cellulose-synthase-like C4,"ATCSLC4--NA,   CSLC04--NA,   CSLC04--Cellulose-synthase-like C4,   CSLC4--CELLULOSE-SYNTHASE LIKE C4"
AT3G55230,3,0.5983179982753333,2269,0.0013276492424888484,0.9999650917215911,5030.5,11414204.5,2534,static,NA,NA,NA
AT4G00770,1,0.5983092569278448,2270,8.641041031512728e-4,0.9999650917215911,5030.5,11419235,2535,static,TRM9,TON1 Recruiting Motif 9,NA
AT1G77680,1,0.5981978978230482,2271,-9.797294123451536e-4,0.9999650917215911,5030.5,11424265.5,2536,static,AtRRP44B,NA,"RRP44B--Rrp44 homolog B,   SOV--SUPPRESSOR OF VARICOSE"
AT5G17800,4,0.5973835895822172,2272,-0.022600885484063384,0.9999650917215911,5030.5,11429296,2537,static,AtMYB56,myb domain protein 56,"BRAVO--BRASSINOSTEROIDS AT VASCULAR AND ORGANIZING CENTER,   MYB56--myb domain protein 56"
AT5G15581,3,1.117474114606453,982,0,NA,11644,11434408,2538,static,NA,NA,NA
AT3G22845,2,0.5969095756565792,2274,-2.2083327190161607e-5,0.9999650917215911,5030.5,11439357,2539,static,NA,NA,NA
AT1G73330,1,0.5967337180092848,2275,0.001834076232475105,0.9999650917215911,5030.5,11444387.5,2540,static,ATDR4,drought-repressed 4,DR4--drought-repressed 4
AT2G27100,1,0.5966937102901535,2276,6.131851342178356e-4,0.9999650917215911,5030.5,11449418,2541,static,SE,SERRATE,NA
AT5G64110,5,0.5954588798969668,2277,0.012146478761100131,0.9999650917215911,5030.5,11454448.5,2542,static,NA,NA,NA
AT1G73220,1,1.1160930963259126,984,0.011607733627280499,NA,11644,11457696,2543,static,AtOCT1,organic cation/carnitine transporter1,OCT1--organic cation/carnitine transporter1
AT5G58560,1,0.5940786763801735,2280,-0.0020134444793978214,0.9999650917215911,5030.5,11469540,2544,static,FOLK,farnesol kinase,NA
AT5G15843,2,1.1141059011238323,987,0,NA,11644,11492628,2545,static,NA,NA,NA
AT5G08495,1,0.5920773506592257,2285,0.006309933630567596,0.9999650917215911,5030.5,11494692.5,2546,static,NA,NA,NA
AT1G79529,1,0.5918759815587711,2286,-0.008352275743183922,0.9999650917215911,5030.5,11499723,2547,static,NA,NA,NA
AT2G05790,1,0.5916315148022407,2287,-8.171057892838233e-4,0.9999650917215911,5030.5,11504753.5,2548,static,NA,NA,NA
AT2G39920,2,0.5912655527577797,2288,0.013210020779890648,0.9999650917215911,5030.5,11509784,2549,static,NA,NA,NA
AT2G17330,1,0.590048219082519,2289,0.0029975645892845685,0.9999650917215911,5030.5,11514814.5,2550,static,CYP51A1,CYTOCHROME P450 51A1,CYP51G2--CYTOCHROME P450  51G2
AT2G41400,3,0.5898783415945104,2290,0.005587317075851043,0.9999650917215911,5030.5,11519845,2551,static,NA,NA,NA
AT5G04530,2,0.5890012568783467,2292,-0.0012010688227719756,0.9999650917215911,5030.5,11529906,2552,static,KCS19,3-ketoacyl-CoA synthase 19,NA
AT4G31830,2,0.5888172032908431,2293,0.013884117578507986,0.9999650917215911,5030.5,11534936.5,2553,static,NA,NA,NA
AT4G30260,3,0.58854672802872,2295,4.615376460642422e-5,0.9999650917215911,5030.5,11544997.5,2554,static,YIP4b,YPT/RAB GTPase Interacting Protein 4b,NA
AT3G29037,1,1.111766654462846,992,-0.01912085590190405,NA,11644,11550848,2555,static,NA,NA,NA
AT5G20680,6,0.5876787631212186,2299,3.7528631949139104e-4,0.9999650917215911,5030.5,11565119.5,2556,static,TBL16,TRICHOME BIREFRINGENCE-LIKE 16,NA
AT1G22280,1,0.5874740089379027,2300,0.0024386903644944874,0.9999650917215911,5030.5,11570150,2557,static,PAPP2C,phytochrome-associated protein phosphatase type 2C,NA
AT5G03755,1,1.109733329006688,994,0,NA,11644,11574136,2558,static,NA,NA,NA
AT5G35575,1,0.5872310974524876,2301,0.007662497844760846,0.9999650917215911,5030.5,11575180.5,2559,static,NA,NA,NA
AT1G67710,1,0.5860999753253826,2302,0.008016169215943777,0.9999650917215911,5030.5,11580211,2560,static,ARR11,response regulator 11,NA
AT5G62720,1,0.5848543987409471,2304,1.3141333202159876e-4,0.9999650917215911,5030.5,11590272,2561,static,NA,NA,NA
AT4G02320,2,0.5836648488090606,2306,0.008701125385707578,0.9999650917215911,5030.5,11600333,2562,static,NA,NA,NA
AT2G44650,3,0.5822656166971594,2307,-0.0031825980178309637,0.9999650917215911,5030.5,11605363.5,2563,static,CHL-CPN10,chloroplast chaperonin 10,CPN10--CHLOROPLAST CHAPERONIN 10
AT4G26200,5,0.5815895928469847,2309,0.014241116098922063,0.9999650917215911,5030.5,11615424.5,2564,static,ACCS7,1-amino-cyclopropane-1-carboxylate synthase 7,"ACS7--1-amino-cyclopropane-1-carboxylate synthase 7,   ATACS7--NA"
AT1G08920,5,0.581237580164222,2311,-3.947208024103404e-4,0.9999650917215911,5030.5,11625485.5,2565,static,ESL1,ERD (early response to dehydration) six-like 1,NA
AT5G63530,3,0.58104393701778,2312,-1.1661758977624057e-4,0.9999650917215911,5030.5,11630516,2566,static,ATFP3,ARABIDOPSIS THALIANA FARNESYLATED PROTEIN 3,FP3--farnesylated protein 3
AT5G05495,1,1.1058410538963674,999,0.007903081576911788,NA,11644,11632356,2567,static,NA,NA,NA
AT5G56860,2,0.5806805307665592,2314,-0.02050675502127818,0.9999650917215911,5030.5,11640577,2568,static,GATA21,GATA TRANSCRIPTION FACTOR 21,"GNC--GATA, nitrate-inducible, carbon metabolism-involved"
AT2G22900,2,0.58056193519027,2316,-0.0024242708984871255,0.9999650917215911,5030.5,11650638,2569,static,MAGT1,MANNAN &#945;151 GALACTOSYL TRANSFERASE1,MUCI10--MUCILAGE-RELATED10
AT3G53232,1,0.002044430553998025,10852,0.05787491186611661,0.8755481786377205,1074,11655048,2570,static,DVL20,DEVIL 20,RTFL1--ROTUNDIFOLIA like 1
AT1G05517,2,0.5800380946039319,2317,0.0031797981289741215,0.9999650917215911,5030.5,11655668.5,2571,static,NA,NA,NA
AT3G58130,3,0.5798284957597916,2318,-3.315258451728789e-5,0.9999650917215911,5030.5,11660699,2572,static,NA,NA,NA
AT4G28570,1,0.5772344592438552,2321,-5.863207113862363e-4,0.9999650917215911,5030.5,11675790.5,2573,static,NA,NA,NA
AT5G66570,4,0.5771355050750819,2322,-6.170125680044732e-5,0.9999650917215911,5030.5,11680821,2574,static,MSP-1,MANGANESE-STABILIZING PROTEIN 1,"OE33--OXYGEN EVOLVING COMPLEX 33 KILODALTON PROTEIN,   OEE1--33 KDA OXYGEN EVOLVING POLYPEPTIDE 1,   OEE33--OXYGEN EVOLVING ENHANCER PROTEIN 33,   PSBO-1--PS II OXYGEN-EVOLVING COMPLEX 1,   PSBO1--PS II oxygen-evolving complex 1"
AT1G17960,1,0.5770660322822873,2323,7.768831634671708e-5,0.9999650917215911,5030.5,11685851.5,2575,static,NA,NA,NA
AT4G22980,3,0.577046978487924,2324,0.0065696112868695224,0.9999650917215911,5030.5,11690882,2576,static,NA,NA,NA
AT1G08997,2,0.5770272228256598,2325,0.01607407737887526,0.9999650917215911,5030.5,11695912.5,2577,static,NA,NA,NA
AT1G05383,2,1.1012520862193595,1006,0.04056747470783176,NA,11644,11713864,2578,static,NA,NA,NA
AT1G24600,1,0.575581276793702,2330,5.489979679906766e-4,0.9999650917215911,5030.5,11721065,2579,static,NA,NA,NA
AT5G44670,1,0.5750394557070431,2332,0.0018349936450777183,0.9999650917215911,5030.5,11731126,2580,static,GALS2,galactan synthase 2,NA
AT1G26790,2,0.574996115239855,2333,-0.01105588452811405,0.9999650917215911,5030.5,11736156.5,2581,static,CDF6,CYCLING DOF FACTOR 6,NA
AT2G34655,3,0.574982602613954,2334,0.014805395418239197,0.9999650917215911,5030.5,11741187,2582,static,NA,NA,NA
AT5G16120,1,0.5746595470411159,2335,-6.711318440027107e-4,0.9999650917215911,5030.5,11746217.5,2583,static,MAGL15,NA,NA
AT3G11720,1,0.0016475751171474906,11082,-0.015547202273831547,0.8614596954147812,1060,11746920,2584,static,NA,NA,NA
AT2G42830,1,1.097460238861752,1009,0.01475398352108947,NA,11644,11748796,2585,static,AGL5,AGAMOUS-like 5,SHP2--SHATTERPROOF 2
